"","ticker","date","twtrlog10mentions","twtrsentiment"
"66","AAL",2020-03-06,2.50105926221775,0.079113924
"67","AAL",2020-03-07,1.91381385238372,0.024691358
"68","AAL",2020-03-08,1.91907809237607,0.048780488
"69","AAL",2020-03-09,2.20411998265593,-0.037735849
"70","AAL",2020-03-10,2.5092025223311,0.198757764
"71","AAL",2020-03-11,2.15533603746506,0
"72","AAL",2020-03-12,2.44404479591808,0.025270758
"73","AAL",2020-03-13,2.36361197989214,0.147826087
"74","AAL",2020-03-14,1.77815125038364,0.06779661
"75","AAL",2020-03-15,1.91907809237607,-0.134146341
"76","AAL",2020-03-16,2.62940959910272,-0.014117647
"77","AAL",2020-03-17,2.45939248775923,0.149825784
"78","AAL",2020-03-18,2.41497334797082,-0.11969112
"79","AAL",2020-03-19,2.37106786227174,0.05982906
"80","AAL",2020-03-20,2.26245108973043,0.159340659
"81","AAL",2020-03-21,1.90308998699194,0.025316456
"82","AAL",2020-03-22,1.91907809237607,-0.073170732
"83","AAL",2020-03-23,2.08635983067475,0.140495868
"84","AAL",2020-03-24,2.45788189673399,0.339160839
"85","AAL",2020-03-25,2.47856649559384,0.306666667
"86","AAL",2020-03-26,2.26007138798507,0.303867403
"87","AAL",2020-03-27,2.29885307640971,0.050505051
"88","AAL",2020-03-28,1.61278385671974,0.1
"89","AAL",2020-03-29,1.70757017609794,0.22
"90","AAL",2020-03-30,2.2718416065365,0.220430108
"91","AAL",2020-03-31,2.17609125905568,0.194630872
"92","AAL",2020-04-01,2.28103336724773,-0.026315789
"93","AAL",2020-04-02,2.3096301674259,0.103448276
"94","AAL",2020-04-03,2.52891670027765,0
"95","AAL",2020-04-04,2.10380372095596,-0.071428571
"96","AAL",2020-04-05,1.93951925261862,0.034883721
"97","AAL",2020-04-06,2.42813479402879,0.157303371
"98","AAL",2020-04-07,2.48000694295715,0.322259136
"99","AAL",2020-04-08,2.34044411484012,0.270642202
"100","AAL",2020-04-09,2.36361197989214,0.330434783
"101","AAL",2020-04-10,2.00860017176192,0.207920792
"102","AAL",2020-04-11,1.79934054945358,0.225806452
"103","AAL",2020-04-12,1.7160033436348,0.078431373
"104","AAL",2020-04-13,2.16136800223497,0.180555556
"105","AAL",2020-04-14,2.52504480703685,0.44011976
"106","AAL",2020-04-15,2.61384182187607,0.33902439
"107","AAL",2020-04-16,2.3541084391474,0.257777778
"108","AAL",2020-04-17,2.13987908640124,0.080291971
"109","AAL",2020-04-18,1.69897000433602,0.489795918
"110","AAL",2020-04-19,1.67209785793572,0.02173913
"111","AAL",2020-04-20,2.0899051114394,0.221311475
"112","AAL",2020-04-21,2.19589965240923,0.326923077
"113","AAL",2020-04-22,2.22788670461367,0.220238095
"114","AAL",2020-04-23,2.18752072083646,0.189542484
"115","AAL",2020-04-24,2.22010808804005,0.448484848
"116","AAL",2020-04-25,1.88081359228079,0.506666667
"117","AAL",2020-04-26,1.81291335664286,0.34375
"118","AAL",2020-04-27,2.20682587603185,0.30625
"119","AAL",2020-04-28,2.48000694295715,0.392026578
"120","AAL",2020-04-29,2.49692964807321,0.520766773
"121","AAL",2020-04-30,2.60959440922522,0.174876847
"122","AAL",2020-05-01,2.4456042032736,0.291366906
"123","AAL",2020-05-02,2.23044892137827,0.159763314
"124","AAL",2020-05-03,2.52762990087134,0.199404762
"125","AAL",2020-05-04,2.82801506422398,0.147321429
"126","AAL",2020-05-05,2.51054501020661,0.281733746
"127","AAL",2020-05-06,2.44090908206522,0.203636364
"128","AAL",2020-05-07,2.26717172840301,0.380434783
"129","AAL",2020-05-08,2.30102999566398,0.381909548
"130","AAL",2020-05-09,1.85125834871908,0.4
"131","AAL",2020-05-10,1.85733249643127,0.098591549
"132","AAL",2020-05-11,2.29003461136252,0.324742268
"133","AAL",2020-05-12,2.28555730900777,0.119791667
"134","AAL",2020-05-13,2.35983548233989,0.153508772
"135","AAL",2020-05-14,2.43616264704076,0.147058824
"136","AAL",2020-05-15,2.19865708695442,0.184713376
"137","AAL",2020-05-16,1.79239168949825,0.098360656
"138","AAL",2020-05-17,1.91907809237607,0.134146341
"139","AAL",2020-05-18,2.24797326636181,0.465909091
"140","AAL",2020-05-19,2.23552844690755,0.385964912
"141","AAL",2020-05-20,2.13353890837022,0.133333333
"142","AAL",2020-05-21,2.10380372095596,0.357142857
"143","AAL",2020-05-22,2.09691001300806,0.427419355
"144","AAL",2020-05-23,1.91381385238372,0.185185185
"145","AAL",2020-05-24,1.85733249643127,0.084507042
"146","AAL",2020-05-25,1.89209460269048,0.402597403
"147","AAL",2020-05-26,2.55388302664387,0.445378151
"148","AAL",2020-05-27,2.66275783168157,0.383442266
"149","AAL",2020-05-28,2.44090908206522,0.083636364
"150","AAL",2020-05-29,2.19865708695442,0.318471338
"151","AAL",2020-05-30,1.6232492903979,0.12195122
"152","AAL",2020-05-31,1.69019608002851,0.104166667
"153","AAL",2020-06-01,2.2718416065365,0.284946237
"154","AAL",2020-06-02,2.13987908640124,0.262773723
"155","AAL",2020-06-03,2.32837960343874,0.245283019
"156","AAL",2020-06-04,3.12580645813953,0.329588015
"157","AAL",2020-06-05,3.18808437371494,0.287475665
"158","AAL",2020-06-06,2.36361197989214,0.343478261
"159","AAL",2020-06-07,2.37657695705651,0.244725738
"160","AAL",2020-06-08,2.83505610172012,0.342606149
"161","AAL",2020-06-09,2.63346845557959,0.223776224
"162","AAL",2020-06-10,2.63346845557959,0.195804196
"163","AAL",2020-06-11,2.65801139665711,0.0969163
"164","AAL",2020-06-12,2.7427251313047,0.289855072
"165","AAL",2020-06-13,1.95904139232109,0.366666667
"166","AAL",2020-06-14,2.12385164096709,0.28030303
"167","AAL",2020-06-15,2.4996870826184,0.146031746
"168","AAL",2020-06-16,2.59769518592551,0.2
"169","AAL",2020-06-17,2.42651126136458,0.293233083
"170","AAL",2020-06-18,2.35793484700045,0.251101322
"171","AAL",2020-06-19,2.44404479591808,0.259927798
"172","AAL",2020-06-20,1.91381385238372,0.197530864
"173","AAL",2020-06-21,2.14301480025409,0.347826087
"174","AAL",2020-06-22,2.73158876518674,0.282527881
"175","AAL",2020-06-23,2.73319726510657,0.257407407
"176","AAL",2020-06-24,2.51321760006794,0.110769231
"177","AAL",2020-06-25,2.51982799377572,0.148484848
"178","AAL",2020-06-26,2.60205999132796,0.102756892
"179","AAL",2020-06-27,2.11058971029925,-0.1484375
"180","AAL",2020-06-28,2.13672056715641,0.125
"181","AAL",2020-06-29,2.5327543789925,0.244117647
"182","AAL",2020-06-30,2.39093510710338,0.12244898
"183","AAL",2020-07-01,2.58658730467176,0.262337662
"184","AAL",2020-07-02,2.59659709562646,0.109137056
"185","AAL",2020-07-03,2.01703333929878,0.300970874
"186","AAL",2020-07-04,1.85125834871908,0.228571429
"187","AAL",2020-07-05,1.8750612633917,0.108108108
"188","AAL",2020-07-06,2.39093510710338,0.130612245
"189","AAL",2020-07-07,2.45939248775923,0.104529617
"190","AAL",2020-07-08,2.48572142648158,0.22295082
"191","AAL",2020-07-09,2.45636603312904,0.070175439
"192","AAL",2020-07-10,2.56110138364906,-0.03030303
"193","AAL",2020-07-11,1.99122607569249,0.103092784
"194","AAL",2020-07-12,2.03342375548695,0.196261682
"195","AAL",2020-07-13,2.48000694295715,0.07641196
"196","AAL",2020-07-14,2.52762990087134,0.139880952
"197","AAL",2020-07-15,2.85733249643127,0.23783032
"198","AAL",2020-07-16,2.69108149212297,0.110204082
"199","AAL",2020-07-17,2.42488163663107,0.166037736
"200","AAL",2020-07-18,2.11727129565576,0.276923077
"201","AAL",2020-07-19,2.22788670461367,0.30952381
"202","AAL",2020-07-20,2.50105926221775,0.189873418
"203","AAL",2020-07-21,2.44247976906445,0.083333333
"204","AAL",2020-07-22,2.51321760006794,0.227692308
"205","AAL",2020-07-23,2.931457870689,0.275498242
"206","AAL",2020-07-24,2.67760695272049,0.303157895
"207","AAL",2020-07-25,2.10720996964787,0.244094488
"208","AAL",2020-07-26,1.98227123303957,0.2
"209","AAL",2020-07-27,2.47712125471966,0.220735786
"210","AAL",2020-07-28,2.4345689040342,0.324723247
"211","AAL",2020-07-29,2.41497334797082,0.274131274
"212","AAL",2020-07-30,2.31806333496276,0.053140097
"213","AAL",2020-07-31,2.39794000867204,0.261044177
"214","AAL",2020-08-01,2.06818586174616,0.068965517
"215","AAL",2020-08-02,1.99563519459755,-0.112244898
"216","AAL",2020-08-03,2.36361197989214,0.317391304
"217","AAL",2020-08-04,2.45636603312904,0.263157895
"218","AAL",2020-08-05,2.75358305889291,0.413427562
"219","AAL",2020-08-06,2.73878055848437,0.341864717
"220","AAL",2020-08-07,2.51454775266029,0.383435583
"221","AAL",2020-08-08,2.07918124604762,0.428571429
"222","AAL",2020-08-09,2.05690485133647,0.318584071
"223","AAL",2020-08-10,2.68484536164441,0.35610766
"224","AAL",2020-08-11,2.77959649125782,0.387687188
"225","AAL",2020-08-12,2.51982799377572,0.475757576
"226","AAL",2020-08-13,2.54654266347813,0.233618234
"227","AAL",2020-08-14,2.28330122870355,0.361256545
"228","AAL",2020-08-15,2.09342168516224,0.414634146
"229","AAL",2020-08-16,2.00432137378264,0.06
"230","AAL",2020-08-17,2.35218251811136,0.28125
"231","AAL",2020-08-18,2.4983105537896,0.175159236
"232","AAL",2020-08-19,2.50514997831991,0.329153605
"233","AAL",2020-08-20,2.47856649559384,0.313333333
"234","AAL",2020-08-21,2.34635297445064,0.438914027
"235","AAL",2020-08-22,2.31386722036915,0.697560976
"236","AAL",2020-08-23,2.33243845991561,0.700934579
"237","AAL",2020-08-24,2.68033551341456,0.433054393
"238","AAL",2020-08-25,2.73078227566639,0.182495345
"239","AAL",2020-08-26,2.45178643552429,0.404255319
"240","AAL",2020-08-27,2.55870857053317,0.376731302
"241","AAL",2020-08-28,2.39794000867204,0.421686747
"242","AAL",2020-08-29,1.89762709129044,0.307692308
"243","AAL",2020-08-30,1.8750612633917,0.27027027
"244","AAL",2020-08-31,2.33243845991561,0.392523364
"245","AAL",2020-09-01,2.47129171105894,0.46440678
"246","AAL",2020-09-02,2.45178643552429,0.241134752
"247","AAL",2020-09-03,2.43136376415899,0.249070632
"248","AAL",2020-09-04,2.36735592102602,0.422413793
"249","AAL",2020-09-05,1.85733249643127,0.253521127
"250","AAL",2020-09-06,1.74036268949424,0.277777778
"251","AAL",2020-09-07,2.11394335230684,0.395348837
"252","AAL",2020-09-08,2.54777470538782,0.457386364
"253","AAL",2020-09-09,2.48429983934679,0.184210526
"254","AAL",2020-09-10,2.32837960343874,-0.075471698
"255","AAL",2020-09-11,2.10720996964787,0.307086614
"256","AAL",2020-09-12,1.63346845557959,0.571428571
"257","AAL",2020-09-13,1.63346845557959,-0.023809524
"258","AAL",2020-09-14,2.31386722036915,0.63902439
"259","AAL",2020-09-15,2.23299611039215,0.5
"260","AAL",2020-09-16,2.48287358360875,0.432343234
"261","AAL",2020-09-17,2.45788189673399,0.444055944
"262","AAL",2020-09-18,2.39967372148104,0.472
"263","AAL",2020-09-19,2.09691001300806,0.838709677
"264","AAL",2020-09-20,2.02118929906994,0.778846154
"265","AAL",2020-09-21,2.57863920996807,0.619047619
"266","AAL",2020-09-22,2.36735592102602,0.543103448
"267","AAL",2020-09-23,2.50514997831991,0.432601881
"268","AAL",2020-09-24,2.56110138364906,0.49862259
"269","AAL",2020-09-25,2.61909333062674,0.380722892
"270","AAL",2020-09-26,2.11727129565576,0.284615385
"271","AAL",2020-09-27,2.00432137378264,0.38
"272","AAL",2020-09-28,2.67486114073781,0.387711864
"273","AAL",2020-09-29,2.64542226934909,0.351473923
"274","AAL",2020-09-30,2.65321251377534,0.236080178
"275","AAL",2020-10-01,2.62736585659273,0.208037825
"276","AAL",2020-10-02,2.68484536164441,0.293995859
"277","AAL",2020-10-03,2.13033376849501,0.380597015
"278","AAL",2020-10-04,2.29446622616159,0.31122449
"279","AAL",2020-10-05,2.6222140229663,0.5
"280","AAL",2020-10-06,2.57749179983723,0.392572944
"281","AAL",2020-10-07,2.72098574415374,0.405714286
"282","AAL",2020-10-08,2.73078227566639,0.44320298
"283","AAL",2020-10-09,2.69019608002851,0.619631902
"284","AAL",2020-10-10,2.47421626407626,0.582491582
"285","AAL",2020-10-11,2.39445168082622,0.465587045
"286","AAL",2020-10-12,2.6170003411209,0.535108959
"287","AAL",2020-10-13,2.64933485871214,0.328089888
"288","AAL",2020-10-14,2.62634036737504,0.436018957
"289","AAL",2020-10-15,2.59549622182557,0.519083969
"290","AAL",2020-10-16,2.56702636615906,0.538043478
"291","AAL",2020-10-17,2.34044411484012,0.403669725
"292","AAL",2020-10-18,2.3541084391474,0.408888889
"293","AAL",2020-10-19,2.68574173860226,0.605371901
"294","AAL",2020-10-20,2.69196510276736,0.456211813
"295","AAL",2020-10-21,2.70926996097583,0.589041096
"296","AAL",2020-10-22,2.96848294855394,0.523143165
"297","AAL",2020-10-23,2.74429298312268,0.52166065
"298","AAL",2020-10-24,1.93951925261862,0.488372093
"299","AAL",2020-10-25,1.79934054945358,0.596774194
"300","AAL",2020-10-26,2.45939248775923,0.411149826
"301","AAL",2020-10-27,2.31597034545692,0.388349515
"302","AAL",2020-10-28,2.38738982633873,0.312757202
"303","AAL",2020-10-29,2.17318626841227,0.371621622
"304","AAL",2020-10-30,2.16731733474818,0.315068493
"305","AAL",2020-10-31,1.85733249643127,0.478873239
"306","AAL",2020-11-01,2.03342375548695,0.336448598
"307","AAL",2020-11-02,2.46982201597816,0.329931973
"308","AAL",2020-11-03,2.44247976906445,0.358695652
"309","AAL",2020-11-04,2.36361197989214,0.430434783
"310","AAL",2020-11-05,2.11394335230684,0.480620155
"311","AAL",2020-11-06,1.93951925261862,0.279069767
"312","AAL",2020-11-07,1.7481880270062,0.381818182
"313","AAL",2020-11-08,1.86923171973098,0.616438356
"314","AAL",2020-11-09,2.78675142214556,0.37806874
"315","AAL",2020-11-10,2.60638136511061,0.339950372
"316","AAL",2020-11-11,2.37657695705651,0.459915612
"317","AAL",2020-11-12,2.42813479402879,0.434456929
"318","AAL",2020-11-13,2.28330122870355,0.366492147
"319","AAL",2020-11-14,1.74036268949424,0.333333333
"320","AAL",2020-11-15,1.75587485567249,0.160714286
"321","AAL",2020-11-16,2.43775056282039,0.490842491
"322","AAL",2020-11-17,2.21218760440396,0.530864198
"323","AAL",2020-11-18,2.35793484700045,0.436123348
"324","AAL",2020-11-19,2.25042000230889,0.435028249
"325","AAL",2020-11-20,2.15836249209525,0.405594406
"326","AAL",2020-11-21,1.53147891704226,0.545454545
"327","AAL",2020-11-22,1.7160033436348,0.607843137
"328","AAL",2020-11-23,2.39269695325967,0.414634146
"329","AAL",2020-11-24,2.5705429398819,0.552560647
"330","AAL",2020-11-25,2.41664050733828,0.511538462
"331","AAL",2020-11-26,1.84509804001426,0.333333333
"332","AAL",2020-11-27,2.2380461031288,0.622093023
"333","AAL",2020-11-28,1.69897000433602,0.326530612
"334","AAL",2020-11-29,1.84509804001426,0.260869565
"335","AAL",2020-11-30,2.31386722036915,0.473170732
"336","AAL",2020-12-01,2.25042000230889,0.519774011
"337","AAL",2020-12-02,2.33243845991561,0.542056075
"338","AAL",2020-12-03,2.70156798505593,0.494023904
"339","AAL",2020-12-04,2.52244423350632,0.340361446
"340","AAL",2020-12-05,1.83250891270624,0.656716418
"341","AAL",2020-12-06,1.89762709129044,0.397435897
"342","AAL",2020-12-07,2.56348108539441,0.528767123
"343","AAL",2020-12-08,2.36921585741014,0.47639485
"344","AAL",2020-12-09,2.49415459401844,0.488745981
"345","AAL",2020-12-10,2.45331834004704,0.477031802
"346","AAL",2020-12-11,2.4456042032736,0.438848921
"347","AAL",2020-12-12,1.95424250943932,0.292134831
"348","AAL",2020-12-13,1.8750612633917,0.364864865
"349","AAL",2020-12-14,2.38916608436453,0.459016393
"350","AAL",2020-12-15,2.46089784275655,0.180555556
"351","AAL",2020-12-16,2.35793484700045,0.396475771
"352","AAL",2020-12-17,2.39445168082622,0.502024291
"353","AAL",2020-12-18,2.22530928172586,0.479041916
"354","AAL",2020-12-19,1.85125834871908,0.414285714
"355","AAL",2020-12-20,1.9731278535997,0.47311828
"356","AAL",2020-12-21,2.51454775266029,0.27607362
"357","AAL",2020-12-22,2.42813479402879,0.34082397
"358","AAL",2020-12-23,2.31597034545692,0.067961165
"359","AAL",2020-12-24,2.19033169817029,-0.058441558
"360","AAL",2020-12-25,1.53147891704226,0.393939394
"361","AAL",2020-12-26,1.90308998699194,0.240506329
"362","AAL",2020-12-27,1.7481880270062,0.418181818
"363","AAL",2020-12-28,2.26717172840301,0.407608696
"364","AAL",2020-12-29,2.42975228000241,0.25
"365","AAL",2020-12-30,2.2718416065365,0.091397849
"366","AAL",2020-12-31,2.25767857486918,-0.033333333
"367","AAPL",2020-01-01,2.55990662503611,0.419889503
"368","AAPL",2020-01-02,3.21058602490516,0.438693777
"369","AAPL",2020-01-03,3.12678057701201,0.242152466
"370","AAPL",2020-01-04,2.55144999797288,0.36056338
"371","AAPL",2020-01-05,2.58433122436753,0.281984334
"372","AAPL",2020-01-06,3.03782475058834,0.246788991
"373","AAPL",2020-01-07,2.96189547366785,0.263387978
"374","AAPL",2020-01-08,3.02694162795903,0.322671684
"375","AAPL",2020-01-09,3.17464119266045,0.332663989
"376","AAPL",2020-01-10,3.06632592536204,0.319587629
"377","AAPL",2020-01-11,2.60422605308447,0.354114713
"378","AAPL",2020-01-12,2.58206336291171,0.341207349
"379","AAPL",2020-01-13,3.05728564441821,0.334210526
"380","AAPL",2020-01-14,3.11594317693906,0.304214559
"381","AAPL",2020-01-15,3.05384642685225,0.211317418
"382","AAPL",2020-01-16,2.9670797341445,0.296976242
"383","AAPL",2020-01-17,3.06220580881971,0.392020815
"384","AAPL",2020-01-18,2.6159500516564,0.351941748
"385","AAPL",2020-01-19,2.49554433754645,0.330128205
"386","AAPL",2020-01-20,2.62531245096167,0.413301663
"387","AAPL",2020-01-21,2.9304395947667,0.246768508
"388","AAPL",2020-01-22,2.99211148778695,0.26911315
"389","AAPL",2020-01-23,2.97081161087252,0.313704497
"390","AAPL",2020-01-24,3.11461098423217,0.225211376
"391","AAPL",2020-01-25,2.58319877396862,0.311518325
"392","AAPL",2020-01-26,2.58994960132571,0.231958763
"393","AAPL",2020-01-27,3.05728564441821,0.165789474
"394","AAPL",2020-01-28,3.52061452187824,0.328808446
"395","AAPL",2020-01-29,3.37621185028267,0.323937737
"396","AAPL",2020-01-30,3.05880548667591,0.312062937
"397","AAPL",2020-01-31,3.06258198422816,0.273830156
"398","AAPL",2020-02-01,2.80685802951882,0.134375
"399","AAPL",2020-02-02,2.64738297011462,0.106094808
"400","AAPL",2020-02-03,3.01619735351244,0.18997107
"401","AAPL",2020-02-04,3.01283722470517,0.307094266
"402","AAPL",2020-02-05,2.90687353472207,0.186104218
"403","AAPL",2020-02-06,2.959518376973,0.313186813
"404","AAPL",2020-02-07,2.93348728784871,0.161026838
"405","AAPL",2020-02-08,2.54530711646582,0.134285714
"406","AAPL",2020-02-09,2.54157924394658,0.07204611
"407","AAPL",2020-02-10,3.02160271602824,0.163809524
"408","AAPL",2020-02-11,3,0.242242242
"409","AAPL",2020-02-12,2.96801571399364,0.261853448
"410","AAPL",2020-02-13,2.96567197122011,0.174431203
"411","AAPL",2020-02-14,2.83758843823551,0.311499272
"412","AAPL",2020-02-15,2.44870631990508,0.217857143
"413","AAPL",2020-02-16,2.39445168082622,0.246963563
"414","AAPL",2020-02-17,3.04453976039241,-0.147244806
"415","AAPL",2020-02-18,3.42975228000241,-0.031982149
"416","AAPL",2020-02-19,3.08600370561838,0.201970443
"417","AAPL",2020-02-20,3.00130093302042,0.161676647
"418","AAPL",2020-02-21,3.03981055414835,0.093150685
"419","AAPL",2020-02-22,2.54406804435028,0.23495702
"420","AAPL",2020-02-23,2.45024910831936,0.167259786
"421","AAPL",2020-02-24,3.14488541828714,0.084587814
"422","AAPL",2020-02-25,3.10482840365366,0.159591195
"423","AAPL",2020-02-26,3.0484418035504,0.173679499
"424","AAPL",2020-02-27,3.15806079393661,0.068150209
"425","AAPL",2020-02-28,3.18864729599972,0.174983798
"426","AAPL",2020-02-29,2.63447727016073,0.088372093
"427","AAPL",2020-03-01,2.52762990087134,-0.005952381
"428","AAPL",2020-03-02,3.1274287778516,0.26641791
"429","AAPL",2020-03-03,3.12775251583297,0.261744966
"430","AAPL",2020-03-04,2.98677173426624,0.243550052
"431","AAPL",2020-03-05,3.00302947055362,0.140159046
"432","AAPL",2020-03-06,3.01577875638904,0.083011583
"433","AAPL",2020-03-07,2.4996870826184,0.107936508
"434","AAPL",2020-03-08,2.5327543789925,0.129411765
"435","AAPL",2020-03-09,3.10890312766731,-0.005451713
"436","AAPL",2020-03-10,3.0542299098634,0.195229682
"437","AAPL",2020-03-11,3.01994668167884,0.106118547
"438","AAPL",2020-03-12,3.14705767102836,0.05278174
"439","AAPL",2020-03-13,3.14891099310936,0.245028409
"440","AAPL",2020-03-14,2.77597433112937,0.093959732
"441","AAPL",2020-03-15,2.73798732633343,-0.073260073
"442","AAPL",2020-03-16,3.13956426617585,-0.023222061
"443","AAPL",2020-03-17,3.05842602445701,0.161854768
"444","AAPL",2020-03-18,3.07591176148278,0.102521008
"445","AAPL",2020-03-19,2.97818051693741,0.18
"446","AAPL",2020-03-20,2.97451169273733,0.014861996
"447","AAPL",2020-03-21,2.64048143697042,0.126146789
"448","AAPL",2020-03-22,2.62736585659273,0.033096927
"449","AAPL",2020-03-23,3.10105935490812,0.106264869
"450","AAPL",2020-03-24,3.00518051250378,0.242334322
"451","AAPL",2020-03-25,3.03742649794062,0.157024793
"452","AAPL",2020-03-26,2.99255351783214,0.176171079
"453","AAPL",2020-03-27,2.89707700320942,0.248730964
"454","AAPL",2020-03-28,2.43296929087441,0.137037037
"455","AAPL",2020-03-29,2.4814426285023,0.158940397
"456","AAPL",2020-03-30,2.83884909073726,0.213352685
"457","AAPL",2020-03-31,2.95375969173323,0.241648107
"458","AAPL",2020-04-01,2.95279244304409,0.140625
"459","AAPL",2020-04-02,2.89597473235906,0.227735369
"460","AAPL",2020-04-03,2.94101424370557,0.229357798
"461","AAPL",2020-04-04,2.46538285144842,0.130584192
"462","AAPL",2020-04-05,2.43296929087441,0.177777778
"463","AAPL",2020-04-06,2.98407703390283,0.312564901
"464","AAPL",2020-04-07,2.97726621242729,0.242616034
"465","AAPL",2020-04-08,2.88817949391832,0.240932642
"466","AAPL",2020-04-09,2.93348728784871,0.2042007
"467","AAPL",2020-04-10,2.61489721603313,0.279805353
"468","AAPL",2020-04-11,2.44404479591808,0.202166065
"469","AAPL",2020-04-12,2.37839790094814,0.168067227
"470","AAPL",2020-04-13,3.0386201619497,0.082417582
"471","AAPL",2020-04-14,3.16316137497702,0.257044674
"472","AAPL",2020-04-15,3.04336227802113,0.287137681
"473","AAPL",2020-04-16,3.08386080086657,0.24009901
"474","AAPL",2020-04-17,3.18184358794477,0.057932851
"475","AAPL",2020-04-18,2.58092497567562,0.305263158
"476","AAPL",2020-04-19,2.53655844257153,0.212827988
"477","AAPL",2020-04-20,2.96094619573383,0.119386637
"478","AAPL",2020-04-21,3.06032002868829,0.302264808
"479","AAPL",2020-04-22,2.94546858513182,0.27014756
"480","AAPL",2020-04-23,3.00216606175651,0.253984064
"481","AAPL",2020-04-24,2.96378782734556,0.289445049
"482","AAPL",2020-04-25,2.58206336291171,0.406824147
"483","AAPL",2020-04-26,2.61909333062674,0.245783133
"484","AAPL",2020-04-27,3.04060234011407,0.192342753
"485","AAPL",2020-04-28,2.92634244662566,0.28113879
"486","AAPL",2020-04-29,2.95230800966213,0.329608939
"487","AAPL",2020-04-30,3.43104194533589,0.282536151
"488","AAPL",2020-05-01,3.26481782300954,0.2137031
"489","AAPL",2020-05-02,2.60959440922522,0.325123153
"490","AAPL",2020-05-03,2.64246452024212,0.226027397
"491","AAPL",2020-05-04,3.07809415040641,0.269230769
"492","AAPL",2020-05-05,3.09061070782841,0.368805849
"493","AAPL",2020-05-06,3.03622954408629,0.271639042
"494","AAPL",2020-05-07,2.98181860717066,0.311064718
