rp_entity_id,category,relevance,ess,rpna_date_utc
28DCA8,executive-appointment,100,54,1/3/2018
2A1009,conference-participant,100,50,1/3/2018
2AA6A8,conference-participant,100,50,1/3/2018
2B0AF4,conference-call,100,50,1/3/2018
2C35B5,executive-appointment,100,54,1/3/2018
31553A,earnings,100,50,1/3/2018
326EDD,conference-call,100,50,1/3/2018
338544,conference-call,100,50,1/3/2018
34B411,investment-investor,100,55,1/3/2018
3.88E+02,dividend-up,100,81,1/3/2018
38C46F,dividend,100,50,1/3/2018
3C7F5F,earnings,100,50,1/3/2018
408089,earnings,100,50,1/3/2018
41C528,acquisition-completed-acquirer,100,49,1/3/2018
434F38,earnings,100,50,1/3/2018
458D2C,earnings-guidance,100,50,1/3/2018
4A2457,business-contract,100,69,1/3/2018
4A5C8D,acquisition-completed-acquirer,100,49,1/3/2018
4C7DB5,earnings,100,50,1/3/2018
4C92B9,acquisition-acquirer,100,49,1/3/2018
4D8313,conference-call,100,50,1/3/2018
4E4E75,conference-participant,100,50,1/3/2018
4E6F5A,conference-participant,100,50,1/3/2018
50070E,conference-organizer,100,57,1/3/2018
510EA6,revenue-up,100,69,1/3/2018
510EA6,revenue-up,100,69,1/3/2018
54DF47,unit-acquisition-acquirer,100,49,1/3/2018
56277A,regulatory-product-approval-granted,100,81,1/3/2018
56B7C1,dividend,100,50,1/3/2018
56EA2B,conference-participant,100,50,1/3/2018
56EA2B,public-offering,100,43,1/3/2018
57CAAB,conference-participant,100,50,1/3/2018
57DDB9,partnership,100,61,1/3/2018
59B229,earnings,100,50,1/3/2018
5B35C7,buyback-suspended,100,24,1/3/2018
5B6C11,executive-appointment,100,54,1/3/2018
5C7601,executive-appointment,100,54,1/3/2018
5D43A7,conference-call,100,50,1/3/2018
5DA8B3,acquisition-completed-acquirer,100,49,1/3/2018
5F9CE3,conference-participant,100,50,1/3/2018
5FE4B6,conference-participant,100,50,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
619882,conference-organizer,100,57,1/3/2018
62B1C6,dividend,100,50,1/3/2018
62B1C6,dividend,100,50,1/3/2018
66A667,legal-issues-defendant,100,22,1/3/2018
66A667,legal-issues-defendant,100,22,1/3/2018
68BA15,conference-call,100,50,1/3/2018
6B0784,conference-participant,100,50,1/3/2018
709AED,conference-participant,100,50,1/3/2018
717DB4,conference-participant,100,50,1/3/2018
731675,public-offering,100,43,1/3/2018
7.40E+289,dividend-up,100,70,1/3/2018
767F86,partnership,100,61,1/3/2018
7A975D,earnings,100,50,1/3/2018
7A975D,earnings,100,50,1/3/2018
7AB859,conference-call,100,50,1/3/2018
7AB859,fundraising,100,64,1/3/2018
7D85A9,acquisition-completed-acquirer,100,49,1/3/2018
81EAD4,partnership,100,61,1/3/2018
830BDB,conference-participant,100,50,1/3/2018
863350,partnership,100,61,1/3/2018
877C0C,legal-issues-defendant,100,22,1/3/2018
877C0C,conference-participant,100,50,1/3/2018
88193E,conference-participant,100,50,1/3/2018
8A8E41,partnership,100,61,1/3/2018
8D5145,earnings,100,50,1/3/2018
9087B9,note-sale,100,52,1/3/2018
93965C,conference-participant,100,50,1/3/2018
94637C,conference-participant,100,50,1/3/2018
958938,partnership,100,61,1/3/2018
958938,partnership,100,61,1/3/2018
96A6CD,conference-participant,100,50,1/3/2018
977A1E,merger,100,66,1/3/2018
977A1E,merger,100,66,1/3/2018
9.82E+06,conference-participant,100,50,1/3/2018
98CEBB,merger-regulatory-approval,100,81,1/3/2018
9CA4C6,conference-call,100,50,1/3/2018
9CE4C7,earnings,100,50,1/3/2018
9E298A,conference-call,100,50,1/3/2018
9FA83B,conference-participant,100,50,1/3/2018
A5195E,conference-participant,100,50,1/3/2018
A5628C,executive-appointment,100,54,1/3/2018
A5A4F5,acquisition-acquirer,100,49,1/3/2018
A5DD24,conference-participant,100,50,1/3/2018
A6213D,conference-participant,100,50,1/3/2018
A63387,business-contract,100,69,1/3/2018
A6828A,partnership,100,61,1/3/2018
A6828A,partnership,100,61,1/3/2018
A70BF5,earnings,100,50,1/3/2018
A8B137,conference-call,100,50,1/3/2018
AB4A7E,conference-participant,100,50,1/3/2018
ABBAD1,earnings,100,50,1/3/2018
AD9F1D,facility-open,100,65,1/3/2018
AE79CD,clinical-trials-start,100,64,1/3/2018
AEF2C3,conference-participant,100,50,1/3/2018
B04426,conference-participant,100,50,1/3/2018
B05118,conference-participant,100,50,1/3/2018
B08954,conference-call,100,50,1/3/2018
B2206F,conference-participant,100,50,1/3/2018
B2DAF6,conference-participant,100,50,1/3/2018
B66928,executive-appointment,100,54,1/3/2018
B9764A,conference-participant,100,50,1/3/2018
BA218A,conference-call,100,50,1/3/2018
C3EE99,earnings,100,50,1/3/2018
C584BE,executive-appointment,100,54,1/3/2018
C584BE,executive-appointment,100,54,1/3/2018
C659EB,conference-call,100,50,1/3/2018
C98CDB,conference-participant,100,50,1/3/2018
C9E107,earnings,100,50,1/3/2018
C9F39B,conference-call,100,50,1/3/2018
CAB222,conference-participant,100,50,1/3/2018
CAC8D0,earnings,100,50,1/3/2018
CAC8D0,earnings,100,50,1/3/2018
CAD7D9,earnings,100,50,1/3/2018
CBFFDD,executive-appointment,100,54,1/3/2018
CBFFDD,executive-appointment,100,54,1/3/2018
CC8F6E,partnership,100,61,1/3/2018
CF6A5A,earnings,100,50,1/3/2018
D4AC65,partnership,100,61,1/3/2018
D8760C,earnings-guidance,100,50,1/3/2018
DF6FDD,product-release,100,64,1/3/2018
E87676,acquisition-acquirer,100,49,1/3/2018
E8E899,partnership,100,61,1/3/2018
EB43F4,government-contract,100,69,1/3/2018
EB43F4,settlement,100,56,1/3/2018
EB7FBF,earnings-per-share-positive,100,69,1/3/2018
EC70EC,stake-acquirer,100,48,1/3/2018
EC70EC,acquisition-acquirer,100,49,1/3/2018
ED5171,earnings,100,50,1/3/2018
EF5BED,executive-appointment,100,54,1/3/2018
F0B335,conference-participant,100,50,1/3/2018
F1EB39,joint-venture,100,62,1/3/2018
F47871,conference-participant,100,50,1/3/2018
F4E992,conference-call,100,50,1/3/2018
F50BAB,conference-call,100,50,1/3/2018
F5D059,dividend,100,50,1/3/2018
F5D410,conference-call,100,50,1/3/2018
F6DE54,executive-appointment,100,54,1/3/2018
F88A04,name-change,100,49,1/3/2018
F8BA6C,conference-participant,100,50,1/3/2018
FC1A6E,conference-participant,100,50,1/3/2018
FD9526,conference-call,100,50,1/3/2018
FDD3FC,conference-participant,100,50,1/3/2018
FE7A63,dividend,100,50,1/3/2018
FEE4B0,earnings,100,50,1/3/2018
00067A,conference-participant,100,50,1/4/2018
001F1B,earnings,100,50,1/4/2018
001F1B,earnings,100,50,1/4/2018
00326D,earnings,100,50,1/4/2018
003B70,executive-appointment,100,54,1/4/2018
00E601,executive-appointment,100,54,1/4/2018
01D03F,partnership,100,61,1/4/2018
0358AF,earnings,100,50,1/4/2018
03CF95,legal-issues-defendant,100,22,1/4/2018
03FAA6,earnings,100,50,1/4/2018
43862,clinical-trials-start,100,64,1/4/2018
061A3B,earnings,100,50,1/4/2018
09F623,public-offering,100,43,1/4/2018
0A59F8,debt-extension-recipient,100,73,1/4/2018
0DE3D5,executive-appointment,100,54,1/4/2018
0E499E,revenues,100,50,1/4/2018
0F0693,clinical-trials-positive,100,87,1/4/2018
0FC848,partnership,100,61,1/4/2018
105D00,conference-call,100,50,1/4/2018
11A49E,conference-participant,100,50,1/4/2018
17EDA5,fraud-defendant,100,20,1/4/2018
184988,conference-participant,100,50,1/4/2018
1E83DE,partnership,100,61,1/4/2018
1EC3E8,executive-appointment,100,54,1/4/2018
1FC422,conference-participant,100,50,1/4/2018
206852,conference-call,100,50,1/4/2018
228D42,partnership,100,61,1/4/2018
251988,product-release,100,64,1/4/2018
251988,product-release,100,64,1/4/2018
2667B6,earnings,100,50,1/4/2018
27BFA1,conference-call,100,50,1/4/2018
2A1009,clinical-trials-start,100,64,1/4/2018
2B5483,product-release,100,64,1/4/2018
2B8179,patent-awarded,100,72,1/4/2018
2BDC1C,executive-appointment,100,54,1/4/2018
2BDC1C,executive-appointment,100,54,1/4/2018
2C35B5,patient-enrollment-complete,100,64,1/4/2018
2CC71C,conference-participant,100,50,1/4/2018
2D643C,conference-call,100,50,1/4/2018
2F7474,conference-call,100,50,1/4/2018
3587B4,conference-participant,100,50,1/4/2018
3.73E+87,executive-resignation,100,44,1/4/2018
3.73E+87,executive-appointment,100,54,1/4/2018
37727A,executive-appointment,100,54,1/4/2018
39D9DA,earnings,100,50,1/4/2018
3A3447,facility-open,100,65,1/4/2018
3D9999,earnings,100,50,1/4/2018
3DD5E2,partnership,100,61,1/4/2018
3F4497,conference-call,100,50,1/4/2018
41A93D,conference-participant,100,50,1/4/2018
43A060,partnership,100,61,1/4/2018
46017C,conference-participant,100,50,1/4/2018
4.60E+06,revenue-up,100,75,1/4/2018
499C75,acquisition-acquirer,100,49,1/4/2018
4A2457,business-contract,100,69,1/4/2018
4A2457,government-contract,100,69,1/4/2018
4A5C8D,conference-call,100,50,1/4/2018
4A6F00,partnership,100,61,1/4/2018
4AC91D,product-recall,100,29,1/4/2018
52BF94,conference-call,100,50,1/4/2018
5.43E+08,partnership,100,61,1/4/2018
5.43E+08,conference-participant,100,50,1/4/2018
546A27,conference-participant,100,50,1/4/2018
5.47E+28,executive-appointment,100,54,1/4/2018
54DF47,acquisition-acquirer,100,49,1/4/2018
567F3D,conference-call,100,50,1/4/2018
56EA2B,public-offering,100,43,1/4/2018
58B46F,earnings-estimate,100,50,1/4/2018
58B46F,earnings,100,50,1/4/2018
58CA9A,conference-organizer,100,57,1/4/2018
5B226B,acquisition-acquirer,100,49,1/4/2018
5B226B,acquisition-acquirer,100,49,1/4/2018
5B3FA2,conference-participant,100,50,1/4/2018
5CC29D,earnings,100,50,1/4/2018
5F2FF7,earnings,100,50,1/4/2018
5F3D91,conference-participant,100,50,1/4/2018
60EA12,earnings,100,50,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
619882,conference-organizer,100,57,1/4/2018
61B81B,executive-appointment,100,54,1/4/2018
627186,earnings,100,50,1/4/2018
66A667,legal-issues-defendant,100,22,1/4/2018
68E3E0,conference-participant,100,50,1/4/2018
69CE71,earnings-guidance-meet-expectations,100,59,1/4/2018
69CE71,earnings-guidance-meet-expectations,100,59,1/4/2018
69CE71,earnings-guidance,100,50,1/4/2018
69CE71,earnings-guidance,100,50,1/4/2018
69CE71,earnings-guidance,100,50,1/4/2018
6B6375,conference-participant,100,50,1/4/2018
6-Dec-05,partnership,100,61,1/4/2018
6E8864,conference-participant,100,50,1/4/2018
713810,partnership,100,61,1/4/2018
72CB93,executive-appointment,100,54,1/4/2018
731675,public-offering,100,43,1/4/2018
7.44E+09,conference-call,100,50,1/4/2018
7448A3,conference-participant,100,50,1/4/2018
76F067,conference-participant,100,50,1/4/2018
7740DE,same-store-sales-down,100,41,1/4/2018
775439,earnings,100,50,1/4/2018
7771D7,earnings,100,50,1/4/2018
790C34,product-release,100,64,1/4/2018
7B0BA6,earnings,100,50,1/4/2018
7B9212,revenues,100,50,1/4/2018
7BEA98,executive-appointment,100,54,1/4/2018
7BEA98,executive-appointment,100,54,1/4/2018
7C4F43,conference-participant,100,50,1/4/2018
7CD98F,earnings-guidance,100,50,1/4/2018
7F3665,conference-participant,100,50,1/4/2018
81222C,campaign-ad-release,100,59,1/4/2018
8303CD,conference-participant,100,50,1/4/2018
85AD00,conference-call,100,50,1/4/2018
8BAA15,conference-participant,100,50,1/4/2018
8E4250,conference-call,100,50,1/4/2018
8E4F9A,conference-participant,100,50,1/4/2018
8EF425,conference-call,100,50,1/4/2018
90D6A5,earnings-guidance,100,50,1/4/2018
9196A2,conference-call,100,50,1/4/2018
922F0C,earnings,100,50,1/4/2018
92B047,conference-call,100,50,1/4/2018
9.36E+10,business-contract,100,69,1/4/2018
93965C,product-release,100,64,1/4/2018
93D207,earnings,100,50,1/4/2018
94C0B5,conference-call,100,50,1/4/2018
958938,conference-participant,100,50,1/4/2018
977A1E,acquisition-acquirer,100,49,1/4/2018
9810C0,earnings-guidance,100,50,1/4/2018
986AF6,conference-call,100,50,1/4/2018
9D3360,earnings,100,50,1/4/2018
A1E3B3,conference-participant,100,50,1/4/2018
B303A6,executive-appointment,100,54,1/4/2018
B4703C,conference-call,100,50,1/4/2018
B54A74,conference-participant,100,50,1/4/2018
B5766D,investment-investor,100,55,1/4/2018
B8EF97,revenues,100,50,1/4/2018
BB5271,executive-appointment,100,54,1/4/2018
BB58FF,fundraising,100,64,1/4/2018
BE5935,conference-participant,100,50,1/4/2018
BE7BA4,unit-acquisition-acquirer,100,49,1/4/2018
BEB756,conference-call,100,50,1/4/2018
C3BAE7,conference-participant,100,50,1/4/2018
C45CE7,conference-participant,100,50,1/4/2018
C564E4,conference-participant,100,50,1/4/2018
C5C137,same-store-sales,100,50,1/4/2018
C5C137,same-store-sales,100,50,1/4/2018
C83B88,executive-appointment,100,54,1/4/2018
CB9E13,executive-appointment,100,54,1/4/2018
CD2DA4,dividend,100,50,1/4/2018
CEDFD5,earnings,100,50,1/4/2018
D21D8A,conference-call,100,50,1/4/2018
D2B9E5,facility-open,100,65,1/4/2018
D437C3,earnings,100,50,1/4/2018
D4AC65,acquisition-acquirer,100,49,1/4/2018
D54E62,conference-call,100,50,1/4/2018
D56D6D,acquisition-acquirer,100,49,1/4/2018
D6EAA3,executive-appointment,100,54,1/4/2018
DA9443,clinical-trials-start,100,64,1/4/2018
DB7FA7,conference-call,100,50,1/4/2018
DF18E6,earnings-guidance,100,50,1/4/2018
DF6FDD,product-release,100,64,1/4/2018
E124EB,regulatory-product-approval-granted,100,81,1/4/2018
E28D9C,conference-participant,100,50,1/4/2018
E30A8F,earnings,100,50,1/4/2018
E68E62,merger-completed,100,66,1/4/2018
E6D89E,partnership,100,61,1/4/2018
